id,word,description
00012,kofta,"Hållhänder, riktade mot varandra och inåtvända, kontakt med bröstet, förs kort nedåt och mot varandra, kontakt med bröstet"
05734,digital,"Nyphanden, uppåtriktad och framåtvänd, förs kort framåt samtidigt som den förändras till L-hand, upprepas"
07488,träningsvärk,"Tumhanden, framåtriktad och nedåtvänd, förs åt vänster med medial kontakt ovanpå knutna handen, högerriktad och nedåtvänd, upprepas //
Pekfingrar, inåtriktade och vända från varandra, förs nedåt växelvis med bibehållen kontakt med bröstet, upprepas"
07972,grillkorv,"V-händer, framåtriktade och nedåtvända, vrids mot varandra, upprepas //
Raka måtthänder, uppåtriktade och framåtvända, kontakt med varandra, förs från varandra samtidigt som de slås mot varandra och förändras till nyphänder"
07827,friska upp,"Flata händer, riktade mot varandra och nedåtvända, den ena i kontakt ovanpå den andra, förs från varandra uppåt samtidigt som de vrids inåt och förändras till knutna händer //
Bokstaveras: U-P-P"
15590,whist,"Dubbelkroken, vänsterriktad och framåtvänd, kontakt bredvid hakan, förs åt höger, kontakt"
00989,tveka,"Sprethänder, framåtriktade och vända mot varandra, förs upp och ner växelvis"
07459,inträde,"Pekfingret, framåtriktat och nedåtvänt, förs framåt med bibehållen kontakt under flata handen, högerriktad och nedåtvänd, samtidigt som det slås uppåt"
07074,pingst,"Raka måtthanden, vänsterriktat och inåtvänd, kontakt med pannan, förs uppåt och åt höger samtidigt som den förändras till nyphand"
00165,glad,"Flata handen, vänsterriktad och inåtvänd, upprepade kontakter med bröstet"
01641,svettas,"Klohänder, uppåtriktade och vända mot varandra, förs nedåt med små vridsrörelser vid respektive sida av huvudet"
02462,Oppfinnar-Jocke,"Hållhanden, uppåtriktad och vänstervänd, förs kort uppåt bredvid pannan samtidigt som den vrids inåt och förändras till tumhanden //
Bokstaveras: J-O-C-K-E"
24638,Västra Götalandsregionen,"Flata handen, framåtriktad och vänstervänd, förs åt vänster //
Sprethanden, framåtriktad och nedåtvänd, förs framåt med bibehållen kontakt ovanpå sprethanden, framåtriktad och nedåtvänd, upprepas //
Klohanden, vänsterriktad och nedåtvänd, slås framåt"
17480,skela,"Pekfingret, framåtriktat och uppåtvänt, slås åt höger bredvid ögat"
16438,kollationering,"Dubbelkrokar, framåtriktade och nedåtvända, kontakt med varandra, förs sedan framåt i en utåtgående båge samtidigt som de slås inåt, kontakt med varandra"
14369,studera,"Tumhanden, uppåtriktad och vänstervänd, förs i nedåtgående cirklar framför pannan"
03373,strategi,"V-handen, vänsterriktad och nedåtvänd, kontakt bredvid flata handen, framåtriktad och högervänd, vrids inåt, kontakt"
19560,grov,"Sprethänder, den högra uppåtriktad och framåtvänd, den vänstra, nedåtriktad och inåtvänd, händerna slås nedåt resp uppåt samtidigt som de förändras till knutna händer, förs slutligen uppåt resp nedåt"
11049,hjärtklaff,"Flata handen, vänsterriktad och inåtvänd, upprepade kontakter framför flata handen, högerriktad och inåtvänd som i sin tur har bibehållen kontakt med vänstra sidan av bröstet"
05060,medlemsavgift,"Vinkelhanden, framåtriktad och nedåtvänd, förs åt vänster in i tumvinkelhanden, framåtriktad och högervänd //
Tumhanden, framåtriktad och högervänd, förs framåt med bibehållen kontakt ovanpå flata handen, framåtriktad och uppåtvänd"
18491,tillgänglighet,"Tumhanden, vänsterriktad och inåtvänd, förs nedåt med medial kontakt med högra sidan av bröstet, upprepas"
02337,busig,"Tumhanden, uppåtriktad och vänstervänd, förs framåt med medial kontakt under hakan, upprepas"
17350,vinka,"Flata handen, uppåtriktad och framåtvänd, slås åt vänster och höger ett par gånger"
07655,musmatta,"Måtthanden, högerriktad och framåtvänd, förs kort åt vänster och höger //
Bokstaveras: M-A-T-T-A"
13585,inskrivning,"Lillfingret, uppåtriktat och framåtvänt, förs framåt samtidigt som det slås framåt och förändras till N-hand //
Nyphanden, framåtriktad och nedåtvänd, förs åt höger med bibehållen kontakt ovanpå flata handen, högerriktad och uppåtvänd, upprepas"
04615,inte alls,"Flata händer, framåtriktade och uppåtvända, korskontakt ovanpå varandra, förs från varandra samtidigt som de slås framåt //
Bokstaveras: A-L-L-S"
08415,arm,"S-handen, framåtriktad och nedåtvänd, förs åt höger med bibehållen kontakt (sluts) framför underarmen, högerriktad och nedåtvänd"
00261,miljö,"Flata handen, framåtriktad och nedåtvänd, förs i vänstergående cirkel"
18074,Islandstorget,"Tumhanden, vänsterriktad och inåtvänd, kontakt med hakan, förs nedåt samtidigt som den vrids nedåt //
Flata handen, framåtriktad och nedåtvänd, förs i vänstergående cirkel"
06608,Ångermanland,"Flata handen, framåtriktad och nedåtvänd, förs i vänstergående cirklar vid höften"
23231,luciadag,"Pekfingret, uppåtriktat och vänstervänt, förs åt höger med upprepade kontakter med pannan //
Flata händer, framåtriktade och uppåtvända, förs nedåt"
16293,glob,"Vinkelhänder, framåtriktade och nedåtvända, kontakt med varandra, förs nedåt i utåtgående båge samtidigt som de vrids uppåt, kontakt med varandra"
00477,kopia,"Flata handen, framåtriktad och nedåtvänd, kontakt ovanpå flata handen, framåtriktad och uppåtvänd, förs åt höger samtidigt som den vrids uppåt"
15040,Arbetsförmedlingen,"Flata händer, riktade mot varandra och inåtvända, förs fram och tillbaka växelvis med medial fingertoppskontakt med varandra //
Flata händer, framåtriktade och uppåtvända, förs åt höger, upprepas"
20326,vad händer,"Flata händer, framåtriktade och uppåtvända, hålles stilla"
11216,baklängesverb,"Tumhanden, uppåtriktad och vänstervänd, förs bakåt över axeln //
Bokstaveras: V-E-R-B"
08716,Sydafrika,"Flata handen, nedåtriktad och vänstervänd, förs nedåt //
Stora nyphanden, vänsterriktad och inåtvänd, kontakt ovanför munnen //
Flata handen, vänsterriktad och inåtvänd, förs nedåt framför ansiktet"
03560,brista ut i gråt,"Krokfingrar, uppåtriktade och framåtvända, kontakt vid ögonen, förs framåt och nedåt samtidigt som de slås framåt"
00504,stjärngosse,"Flata händer, uppåtriktade och vända mot varandra, förs uppåt och mot varandra ovanför hjässan till vinkelkontakt med varandra"
01781,onsdag,"O-handen, uppåtriktad och vänstervänd, förs i nedåtgående cirklar"
24363,missberäkna,"Tumhanden, vänsterriktad och inåtvänd, förs kort åt vänster, kontakt med näsan"
09445,nuförtiden,"N-handen, uppåtriktad och vänstervänd, vrids fram och in //
Flata handen, uppåtriktad och vänstervänd, förs åt vänster och höger"
13886,ballongsegling,"Klohanden, framåtriktad och nedåtvänd, förs nedåt ovanpå pekfingret, uppåtriktat och inåtvänt"
15489,Globen,"Vinkelhänder, framåtriktade och nedåtvända, kontakt med varandra, förs nedåt i utåtgående båge samtidigt som de vrids uppåt, kontakt med varandra"
09222,glömma bort helt,"Tumvinkelhänder, riktade mot varandra och inåtvända, förs från varandra framför pannan samtidigt som de förändras till A-händer"
24354,spontan,"Pekfingret, uppåtriktat och inåtvänt, kontakt med munnen, förs uppåt"
16299,ta på sig tröja,"Knutna händer, nedåtriktade och inåtvända, förs nedåt med bibehållen kontakt med bröstet"
16979,Nykarleby,"Vinkelhanden, uppåtriktad och framåtvänd, kontakt med bröstet, förs kort nedåt samtidigt som den slås nedåt, kontakt"
07061,palmsöndag,"Nyphanden, framåtriktad och vänstervänd, kontakt bredvid nyphanden, framåtriktad och högervänd, förs åt höger samtidigt som den förändras först till L-hand och sedan till nyphand // 
S-handen, uppåtriktad och vänstervänd, förs nedåt ett par gånger"
15564,propeller,"Pekfingret, framåtriktat och vänstervänt, förs i uppåtgående cirklar"
18464,rådsmöte,"Bokstaveras: R-Å-D //
Måtthänder, framåtriktade och vända mot varandra, förs mot varandra, kontakt"
09257,van,Bokstaveras: V-A-N
13657,andnöd,"Knutna händer, framåtriktade och uppåtvända, förs nedåt //
Sprethänder, riktade mot varandra och inåtvända, den högra ovanför den vänstra, kontakt med bröstet, förs sedan framåt, upprepas"
18469,bakning,"Flata händer, framåtriktade och nedåtvända, förs kort framåt, upprepas"
02646,full,"Pekfingrar, uppåtriktade och inåtvända, förs mot varandra och korsar slutligen varandra framför ansiktet"
11256,diakronisk,Bokstaveras: D-I-A-K-R-O-N-I-S-K
10076,misstänkt,"Pekfingret, uppåtriktat och inåtvänt, förs kort uppåt med medial kontakt bredvid pannan, upprepas"
02830,komma dit,"Krokfingret, uppåtriktat och framåtvänt, förs framåt i uppåtgående båge samtidigt som det slås framåt"
00168,bröst,"Flata handen, vänsterriktad och inåtvänd, upprepade kontakter med bröstet"
08023,avrunda,"Vinkelhanden, framåtriktad och nedåtvänd, förs åt höger med bibehållen kontakt framför flata handen, högerriktad och inåtvänd, samtidigt som den vrids åt vänster"
19193,nationella prov,"Flata handen, framåtriktad och uppåtvänd, förs åt vänster ett par gånger med medial kontakt ovanpå flata handen, högerriktad och uppåtvänd //
Dubbelkroken, framåtriktad och vänstervänd, förs nedåt till kontakt ovanpå dubbelkroken, högerriktad och inåtvänd"
04846,handla om,"Flata händer, riktade mot varandra och nedåtvända, korskontakt med varandra, byter plats med varandra, kontakt //
Bokstaveras: O-M"
03487,falsk,"Krokfingret, uppåtriktat och framåtvänt, kontakt bredvid örat, förs sedan framåt samtidigt som det slås framåt"
15481,plan,"V-handen, vänsterriktad och nedåtvänd, kontakt bredvid flata handen, framåtriktad och högervänd, vrids inåt, kontakt"
11067,singelvisning,"Pekfingret, uppåtriktat och inåtvänt, förs i vänstergående cirklar //
Flata händer, framåtriktade och uppåtvända, korskontakt med varandra, förs från varandra och slås framåt"
01713,överta,"Klohänder, framåtriktade och nedåtvända, förs framåt i uppåtgående båge samtidigt som de förändras till knutna händer"
08149,informationstavla,"O-händer, framåtriktade och nedåtvända, förs från munnen och från varandra samtidigt som de förändras till sprethänder //
Pekfingrar, framåtriktade och nedåtvända, kontakt med varandra, förs från varandra, förs sedan nedåt, förs slutligen mot varandra, kontakt"
13249,trottoar,"Måtthanden, högerriktad och nedåtvänd, förs framåt"
09580,fullmäktige,"Flata handen, framåtriktad och nedåtvänd, förs åt höger med medial kontakt ovanpå flata handen, högerriktad och inåtvänd //
Knutna handen, vänsterriktad och inåtvänd, kontakt med den vänstra sidan av bröstet, förs åt höger, kontakt med högra sidan av bröstet"
11617,statistik,"Måtthänder, riktade från varandra och framåtvända, förs nedåt, upprepas"
09691,kök,Bokstaveras: K-Ö-K
13545,Aspergers syndrom,"Klohänder, uppåtriktade och vända mot varandra,slås fram och in växelvis vid respektive sida av huvudet"
11423,dagtid,"Flata händer, framåtriktade och uppåtvända, förs kort nedåt //
Pekfingret, uppåtriktat och framåtvänt, slås åt vänster och höger med bibehållen kontakt bakom knutna handen, högerriktad och nedåtvänd"
12803,transponat,"L-handen, vänsterriktad och inåtvänd, förs kort fram i höjd med ansiktet"
20308,USA,"Sprethänder, uppåtriktade och vända mot varandra, fingrarna flätade i varandra, förs i nedåtgående cirkel"
08361,volontär,"L-handen, vänsterriktad och inåtvänd, kontakt med högra axeln, förs framåt samtidigt som den förändras till nyphand, upprepas"
15957,egendom,"Tumhanden, vänsterriktad och nedåtvänd, kontakt med bröstet, vrids inåt samtidigt som den förändras till flata handen, kontakt"
11549,punktuellt verb,"Pekfingret, framåtriktat och nedåtvänt, förs nedåt, kontakt ovanpå flata handen, högerriktad och uppåtvänd, förs uppåt //
Bokstaveras: V-E-R-B"
00390,konkurs,"Flata handen, framåtriktad och vänstervänd, kontakt under flata handen, högerriktad och nedåtvänd, förs nedåt"
09774,dödskalle,"Böjda dubbelkrokar, uppåtriktade och inåtvända, korsas framför halsen"
14325,kendo,"Knutna händer, framåtriktade och vända mot varandra, den högra ovanför den vänstra, förs åt höger med upprepade korta framåt rörelser"
16080,Boston Bruins,"D-handen, uppåtriktad och vänstervänd, förs kort nedåt ett par gånger"
19387,Tele2,"Flyghanden, vänsterriktad och inåtvänd, kontakt med örat //
V-handen, uppåtriktad och inåtvänd, förs kort åt vänster och höger"
24871,pigg,Bokstaveras: P-I-G-G
20053,sto,"Vinkelhanden, uppåtriktad och vänstervänd, kontakt med högra sidan av bröstet, slås nedåt, kontakt"
24430,skepparexamen,"Flata händer, riktade mot varandra och inåtvända, förs framåt med vinkelkontakt med varandra //
Tupphanden, vänsterriktad och inåtvänd, förs inåt, kontakt med vänstra sidan av bröstet"
10376,avtryck,"Flata handen, framåtriktad och nedåtvänd, kontakt ovanpå flata handen, högerriktad och uppåtvänd, förs uppåt samtidigt som den vrids åt vänster"
00462,spara,"Flata handen, framåtriktad och nedåtvänd, förs framåt med bibehållen kontakt under flata handen, högerriktad och nedåtvänd, upprepas"
24417,teckenspråkstolkutbildning,"Sprethanden, uppåtriktad och framåtvänd, förs först nedåt med medial kontakt bakom sprethanden, högerriktad och inåtvänd, vrids sedan inåt och slås åt vänster, förs slutligen åt höger med bibehållen kontakt //
Flata handen, framåtriktad och nedåtvänd, kontakt ovanpå flata handen, högerriktad och uppåtvänd, vrids uppåt, kontakt //
A-händer, uppåtriktade och inåtvända, förs in mot pannan, upprepas"
03303,blåklocka,"Pekfingret, uppåtriktat och inåtvänt, kontakt under ögat //
Flata handen, nedåtriktad och inåtvänd, slås åt vänster och höger"
12584,turné,"Dubbelkroken, uppåtriktad och vänstervänd, förs framåt med små vridrörelser fram och in"
04369,inspektör,"Dubbelkroken, uppåtriktad och framåtvänd, förs åt vänster och höger med medial kontakt ovanpå knutna handen, högerriktad och inåtvänd"
09198,kunskap,"Flata handen, uppåtriktad och vänstervänd, kontakt bredvid pannan //
Bokstaveras: (S-K-A)-P"
15944,uppförande,"Flata handen, vänsterriktad och inåtvänd, upprepade kontakter ovanpå flata handen, högerriktad och inåtvänd"
